X,Y,Z
11.3109,-24.6766,-1.0524
11.4741,-24.6358,-1.1638
11.2601,-24.7581,-1.0381
11.4248,-24.7173,-1.1503
11.3616,-24.8015,-1.128
11.2156,-24.901,-1.0461
11.4022,-24.9172,-1.1923
11.2727,-25.013,-1.123
11.5181,-24.954,-1.2894
11.4762,-25.0292,-1.2823
11.4426,-25.1049,-1.2801
11.608,-25.0659,-1.3911
11.5748,-25.1381,-1.3897
11.3833,-27.0463,-2.1367
11.2444,-27.2005,-2.1434
9.7925,-27.1609,-1.1029
9.8126,-26.9893,-0.9985
10.3621,-26.5469,-1.0944
10.4499,-26.5258,-1.1429
10.5457,-26.047,-0.9688
10.6307,-26.0239,-1.0207
10.7148,-26.0014,-1.0714
10.2845,-25.979,-0.7481
9.5804,-26.0238,-0.3036
9.756,-25.9809,-0.3938
9.6725,-25.8715,-0.2895
10.4457,-25.6666,-0.727
10.7775,-25.5708,-0.937
9.6788,-25.7534,-0.2407
9.7664,-25.7311,-0.2868
10.3663,-25.5692,-0.6284
10.5319,-25.521,-0.7327
10.7799,-25.4477,-0.8918
9.7646,-25.6212,-0.2384
9.8503,-25.5986,-0.285
10.6012,-25.2694,-0.691
10.7661,-25.2188,-0.8001
10.5083,-25.1875,-0.592
10.5923,-24.9718,-0.5864
10.7547,-24.92,-0.6962
10.5169,-24.9123,-0.51
10.7587,-24.8341,-0.6746
10.277,-24.9116,-0.332
10.6123,-24.7452,-0.5356
10.7729,-24.6922,-0.6459
10.315,-24.7529,-0.313
10.3963,-24.7267,-0.3659
10.4783,-24.6999,-0.4208
10.7476,-24.5838,-0.5966
10.3647,-24.684,-0.3314
10.527,-24.6309,-0.4394
10.6086,-24.6037,-0.495
10.8497,-24.5232,-0.6599
10.219,-24.7057,-0.2304
10.4645,-24.6262,-0.3902
10.7859,-24.5188,-0.6092
10.3932,-24.6322,-0.3382
10.6364,-24.5513,-0.5023
10.8896,-24.4379,-0.6679
10.2559,-24.6355,-0.2384
10.3535,-24.5882,-0.2969
10.2808,-24.562,-0.238
10.5243,-24.481,-0.3982
10.8467,-24.371,-0.6187
10.6881,-24.3961,-0.5043
11.0116,-24.2855,-0.7245
10.2881,-24.4983,-0.228
10.3699,-24.4709,-0.2814
10.5321,-24.4161,-0.389
10.6934,-24.3179,-0.4912
10.9337,-24.2347,-0.6546
10.2949,-24.4142,-0.2133
10.5388,-24.3302,-0.3763
9.7125,-24.5551,0.146
9.797,-24.5286,0.0977
10.1319,-24.4213,-0.1001
10.4585,-24.3105,-0.3119
10.6977,-24.2266,-0.4754
11.0179,-24.1146,-0.6933
10.5323,-24.2427,-0.3539
10.6125,-24.2141,-0.4095
10.1171,-24.3483,-0.0748
10.443,-24.2371,-0.2856
10.766,-24.1229,-0.5062
10.2808,-24.261,-0.1708
10.6033,-24.1475,-0.3893
10.6844,-24.1186,-0.4452
10.4439,-24.1727,-0.2739
10.2086,-24.2151,-0.1113
10.3725,-24.159,-0.2176
10.5329,-24.1023,-0.3274
10.6126,-24.074,-0.3824
10.6909,-24.0456,-0.4382
10.1384,-24.2046,-0.0605
10.3031,-24.1493,-0.1644
10.2325,-24.1457,-0.1135
10.3954,-24.0893,-0.2212
10.5553,-24.0326,-0.3314
10.6347,-24.0043,-0.3864
10.7151,-23.9754,-0.443
10.1585,-24.1463,-0.0621
10.3219,-24.0904,-0.1677
10.4838,-24.0335,-0.2775
10.2432,-24.083,-0.1095
10.4056,-24.0266,-0.2169
10.5646,-23.9696,-0.3282
10.6438,-23.9413,-0.3832
10.7238,-23.9122,-0.4405
10.0746,-24.1123,0.002
10.1573,-24.0847,-0.0491
10.32,-24.0289,-0.1543
10.4813,-23.9719,-0.2639
10.2268,-24.0306,-0.0884
10.3883,-23.9742,-0.1954
10.5487,-23.9166,-0.3068
10.6273,-23.8881,-0.3624
10.7071,-23.8592,-0.4184
10.7861,-23.8309,-0.4731
9.9701,-24.075,0.0787
10.1361,-24.0195,-0.0232
10.3003,-23.9631,-0.1289
10.4608,-23.9059,-0.2385
10.2155,-23.9485,-0.066
10.3767,-23.8919,-0.1732
10.5369,-23.8343,-0.2845
10.6153,-23.8058,-0.3398
10.6948,-23.7767,-0.3966
10.7735,-23.748,-0.4523
9.7973,-24.0418,0.1991
9.9644,-23.9861,0.0978
10.0481,-23.9581,0.0469
10.1301,-23.9302,-0.0046
10.2943,-23.8737,-0.1101
10.4549,-23.8165,-0.2194
10.2147,-23.8575,-0.0499
10.3755,-23.8007,-0.158
10.5355,-23.743,-0.2693
10.6139,-23.7144,-0.3248
10.6935,-23.6855,-0.3809
10.7722,-23.6569,-0.4363
9.9662,-23.8918,0.1127
10.1319,-23.8363,0.0105
10.2958,-23.78,-0.0954
10.4558,-23.7227,-0.206
9.7942,-23.9064,0.2224
10.2096,-23.7675,-0.0326
10.3702,-23.711,-0.1403
10.53,-23.6535,-0.2515
10.6083,-23.6251,-0.3069
10.6878,-23.5963,-0.3627
10.7664,-23.568,-0.4177
9.877,-23.8336,0.18
9.9599,-23.8061,0.1301
10.0434,-23.7783,0.0792
10.2886,-23.6939,-0.0788
10.4488,-23.637,-0.1881
9.7952,-23.8171,0.2358
10.21,-23.6781,-0.0197
10.3727,-23.6211,-0.1283
10.5322,-23.5634,-0.2401
10.6127,-23.5344,-0.2964
10.6921,-23.5056,-0.3526
10.7731,-23.4768,-0.4079
9.876,-23.7492,0.1939
9.9584,-23.7215,0.1431
10.1237,-23.6661,0.0414
10.287,-23.6096,-0.0644
10.4466,-23.5525,-0.1743
9.7816,-23.7405,0.255
10.1952,-23.6013,0.0007
10.5166,-23.4868,-0.2176
10.5967,-23.4576,-0.2739
10.6759,-23.4289,-0.3293
10.7536,-23.3998,-0.3867
10.8362,-23.3716,-0.4387
9.8544,-23.6746,0.2174
9.9391,-23.6467,0.1674
10.0219,-23.6187,0.116
10.1032,-23.5909,0.0644
10.2661,-23.5347,-0.0404
10.4275,-23.4773,-0.1501
10.1766,-23.521,0.0226
10.3385,-23.4643,-0.0846
10.5775,-23.3786,-0.2498
10.6567,-23.3503,-0.3042
9.8404,-23.5902,0.2364
9.9231,-23.5628,0.1871
10.0898,-23.5067,0.0846
10.2525,-23.4503,-0.0206
10.4133,-23.3924,-0.1315
10.17,-23.4327,0.0375
10.3324,-23.3758,-0.0695
10.4935,-23.3177,-0.181
10.6529,-23.2601,-0.2918
9.8416,-23.502,0.2457
10.0082,-23.4464,0.1454
10.09,-23.4185,0.094
10.2533,-23.3616,-0.0123
10.4134,-23.3047,-0.1202
10.1754,-23.3438,0.0437
10.3367,-23.2869,-0.063
10.4971,-23.2292,-0.1729
10.5754,-23.2005,-0.2283
9.7622,-23.4371,0.3006
9.8462,-23.4098,0.2528
9.9295,-23.3817,0.2018
10.0118,-23.354,0.1519
10.0942,-23.3257,0.0998
10.1752,-23.2421,0.0527
10.2574,-23.2133,-0.0009
10.3383,-23.1848,-0.0541
10.4177,-23.1562,-0.1085
10.4982,-23.1274,-0.1629
9.7566,-23.3345,0.3147
9.9189,-23.233,0.2225
10.2468,-23.1197,0.0156
10.3282,-23.0907,-0.0387
9.8216,-23.21,0.2849
9.9887,-23.1537,0.1847
10.0706,-23.1254,0.1335
10.1532,-23.0968,0.0813
10.2341,-23.068,0.0278
10.316,-23.039,-0.0258
9.7829,-23.1306,0.3146
9.8665,-23.1023,0.265
9.9506,-23.0736,0.2144
10.0331,-23.0451,0.1636
10.1161,-23.0162,0.1113
10.1977,-22.9875,0.0594
10.2797,-22.9581,0.0053
9.8229,-23.0282,0.2966
9.907,-22.9992,0.2458
10.0734,-22.9416,0.1449
10.1551,-22.9127,0.0933
10.2351,-22.8837,0.0405
9.7101,-22.9895,0.3652
9.7942,-22.9606,0.3162
9.9621,-22.9027,0.2176
10.1248,-22.8445,0.1148
10.2072,-22.8147,0.0619
9.709,-22.9051,0.3686
9.7938,-22.8759,0.32
9.8764,-22.8467,0.2703
9.9598,-22.8173,0.2205
10.0413,-22.788,0.1697
10.1239,-22.7586,0.1191
9.5495,-22.8709,0.4579
9.7197,-22.8129,0.3643
9.8056,-22.7835,0.3169
9.8885,-22.7539,0.2667
9.9723,-22.724,0.2163
9.6374,-22.8007,0.4119
9.8065,-22.7001,0.3174
9.8899,-22.6704,0.2677
10.054,-22.611,0.167
9.713,-22.6398,0.3707
9.7967,-22.6105,0.3231
9.8802,-22.5806,0.2732
10.045,-22.5213,0.174
10.2918,-22.4301,0.0172
9.6114,-22.6273,0.4272
10.6012,-22.2668,-0.1809
10.6842,-22.2363,-0.2327
9.6755,-22.5573,0.3914
9.7592,-22.528,0.3442
9.8428,-22.4982,0.295
10.0097,-22.4382,0.1956
10.093,-22.408,0.1451
10.1741,-22.3777,0.093
9.6292,-22.4705,0.415
9.7127,-22.4411,0.368
9.7963,-22.4112,0.3196
9.8806,-22.3812,0.2706
9.9631,-22.3513,0.2215
9.6863,-22.3923,0.3818
9.7699,-22.3624,0.3334
9.6648,-22.3422,0.3904
9.8326,-22.282,0.2936
9.9152,-22.2522,0.2451
9.5626,-22.3119,0.4427
9.6466,-22.2824,0.3967
9.7309,-22.2527,0.3501
9.815,-22.2222,0.301
9.8971,-22.192,0.2511
9.6342,-22.222,0.3991
9.7185,-22.192,0.3517
9.8033,-22.1618,0.304
9.5395,-22.1925,0.4463
9.7935,-22.1022,0.305
9.5438,-22.1064,0.4376
9.6285,-22.0765,0.3916
9.7134,-22.0462,0.3446
9.4824,-22.1109,0.4686
9.6642,-22.1337,0.3785
11.1945,-21.6084,-0.5533
11.2823,-21.5939,-0.6063
11.2627,-21.6465,-0.5952
11.3472,-21.6196,-0.6439
11.4075,-21.634,-0.6788
11.5788,-21.581,-0.7759
11.6634,-21.5547,-0.8241
11.2321,-21.7037,-0.5793
11.3165,-21.6779,-0.6282
11.4887,-21.6261,-0.7247
12.0062,-21.4854,-1.0348
12.0898,-21.4846,-1.0916
12.1719,-21.4595,-1.1442
11.7506,-21.6054,-0.8793
11.8352,-21.5814,-0.93
11.2248,-21.7615,-0.5739
11.3102,-21.7381,-0.6254
11.9056,-21.5794,-0.9726
11.9882,-21.5559,-1.0254
12.0716,-21.5318,-1.0798
12.2365,-21.4834,-1.1895
12.4789,-21.4093,-1.3603
12.5583,-21.384,-1.4191
11.6889,-21.6565,-0.8418
12.3543,-21.4727,-1.2714
12.434,-21.4493,-1.3273
12.6738,-21.3759,-1.5039
11.4301,-21.7426,-0.6942
11.5154,-21.7219,-0.7427
11.6015,-21.701,-0.7915
11.7727,-21.6584,-0.892
11.9417,-21.615,-0.9951
12.0256,-21.5924,-1.0498
12.1083,-21.5702,-1.1031
12.1916,-21.5472,-1.1588
12.5956,-21.4302,-1.4453
12.753,-21.3822,-1.5643
11.6588,-21.7163,-0.825
11.8299,-21.6749,-0.9269
11.9987,-21.6324,-1.032
12.0827,-21.6104,-1.087
12.2462,-21.5667,-1.1965
12.3279,-21.5442,-1.2532
12.4082,-21.5217,-1.31
12.4895,-21.4986,-1.3684
12.6477,-21.4527,-1.4851
12.7272,-21.4295,-1.544
12.8051,-21.4057,-1.605
11.4439,-21.8189,-0.703
11.5309,-21.7992,-0.7523
11.6162,-21.7797,-0.8011
11.7017,-21.7598,-0.8514
11.7878,-21.7394,-0.9028
11.8721,-21.719,-0.9545
11.9571,-21.6983,-1.0071
12.0401,-21.6772,-1.0609
12.124,-21.6558,-1.1156
12.2064,-21.6344,-1.1702
12.2871,-21.6129,-1.2255
12.3685,-21.5907,-1.2829
12.4485,-21.5686,-1.34
12.5294,-21.5457,-1.3992
12.6092,-21.5234,-1.457
12.6872,-21.5006,-1.5161
12.7664,-21.4775,-1.5764
12.8442,-21.4543,-1.6369
12.9204,-21.4311,-1.6975
11.483,-21.8788,-0.7266
11.5691,-21.8593,-0.7769
11.6561,-21.8399,-0.8271
11.7415,-21.8206,-0.877
11.8268,-21.8005,-0.9294
11.9109,-21.7808,-0.9805
11.9954,-21.7605,-1.0335
12.0779,-21.7397,-1.088
12.1615,-21.7189,-1.1425
12.2433,-21.6979,-1.1976
12.3235,-21.6766,-1.2537
12.4044,-21.6546,-1.3118
12.4841,-21.633,-1.3689
12.5648,-21.611,-1.4271
12.644,-21.5887,-1.4861
12.7243,-21.566,-1.5465
12.803,-21.5429,-1.6079
12.8804,-21.5201,-1.6688
11.5059,-21.9374,-0.7423
11.5916,-21.9186,-0.7925
11.7625,-21.8807,-0.8938
11.8475,-21.8614,-0.9457
12.0173,-21.822,-1.0512
12.1022,-21.802,-1.1049
12.2659,-21.7606,-1.217
12.4287,-21.7184,-1.331
12.5079,-21.6973,-1.3883
12.6666,-21.6536,-1.5069
12.7465,-21.6316,-1.5668
12.8248,-21.6091,-1.628
12.1873,-21.8317,-1.1647
12.9058,-21.6394,-1.696
11.5193,-22.0041,-0.7558
11.6046,-21.9864,-0.8049
11.6901,-21.9682,-0.8556
11.7762,-21.9498,-0.9067
11.8604,-21.9313,-0.9581
12.0283,-21.8935,-1.0633
12.1118,-21.8739,-1.1179
12.9648,-21.542,-1.7393
12.3044,-21.4753,-1.2327
12.93,-21.3729,-1.7016
11.7457,-21.4754,-0.8711
11.8795,-21.4341,-0.9514
11.9647,-21.4277,-1.0054
12.0495,-21.4208,-1.0604
12.1343,-21.4137,-1.1163
12.2168,-21.406,-1.1724
12.6278,-21.3621,-1.4676
12.2806,-21.3942,-1.2161
13.0423,-21.3809,-1.8008
12.9268,-21.5008,-1.707
13.0249,-21.583,-1.7923
12.5501,-21.7029,-1.4217
12.8694,-21.6845,-1.6707
12.9481,-21.6791,-1.7344
13.0265,-21.673,-1.7999
12.5418,-21.7945,-1.4198
12.701,-21.7868,-1.5427
12.7805,-21.7823,-1.6054
12.4494,-21.8928,-1.3567
12.6118,-21.8867,-1.4792
12.6908,-21.8832,-1.5404
12.769,-21.8787,-1.6036
12.8479,-21.8744,-1.6668
13.0038,-21.8643,-1.7957
12.4393,-21.9822,-1.3545
12.5206,-21.9801,-1.4142
12.6001,-21.9766,-1.4766
12.6803,-21.9735,-1.5386
12.8374,-21.965,-1.666
12.9157,-21.9608,-1.7297
12.9937,-21.9558,-1.7952
12.4316,-22.0687,-1.3555
12.5123,-22.0671,-1.4147
12.5914,-22.0641,-1.4764
12.7497,-22.0577,-1.6013
12.8281,-22.0534,-1.6661
12.9055,-22.0494,-1.7294
12.9831,-22.0451,-1.7938
12.424,-22.1621,-1.3577
12.5858,-22.1582,-1.4802
12.6661,-22.1555,-1.5428
12.7442,-22.1523,-1.6055
12.8216,-22.1482,-1.67
12.9766,-22.1404,-1.7984
12.4242,-22.2485,-1.3665
12.5049,-22.2474,-1.4265
12.585,-22.2456,-1.4877
12.6641,-22.243,-1.5506
12.7435,-22.2405,-1.6137
12.8223,-22.237,-1.6786
12.4295,-22.3429,-1.3819
12.5119,-22.3426,-1.4421
12.5909,-22.341,-1.5035
12.6699,-22.3392,-1.5652
12.7482,-22.3366,-1.6287
12.826,-22.3334,-1.6937
12.9049,-22.3306,-1.7581
12.9815,-22.3269,-1.8234
12.4335,-22.4352,-1.3961
12.515,-22.4348,-1.4567
12.5957,-22.4338,-1.5183
12.6758,-22.4322,-1.5812
12.7539,-22.4301,-1.6439
12.8315,-22.4273,-1.7081
12.9853,-22.4207,-1.8383
12.4237,-22.5163,-1.3991
12.5047,-22.516,-1.4596
12.5854,-22.5154,-1.5206
12.6654,-22.514,-1.583
12.7446,-22.512,-1.6469
12.822,-22.5095,-1.7107
12.8997,-22.5068,-1.775
12.9771,-22.5035,-1.841
12.5706,-22.5873,-1.5191
12.6505,-22.5864,-1.5811
12.7299,-22.5848,-1.6445
12.8087,-22.5825,-1.7093
12.8859,-22.58,-1.7737
12.9633,-22.5771,-1.8391
13.0412,-22.5743,-1.9049
12.4039,-22.6485,-1.4069
12.4861,-22.6496,-1.4657
12.567,-22.6498,-1.5261
12.6469,-22.6491,-1.5882
12.7268,-22.6483,-1.6506
12.8056,-22.6462,-1.7155
12.8828,-22.644,-1.7798
12.9602,-22.6415,-1.8449
13.0374,-22.6383,-1.9118
12.4121,-22.7113,-1.4234
12.4941,-22.7124,-1.4827
12.5751,-22.7128,-1.5432
12.6558,-22.7129,-1.6043
12.7353,-22.7118,-1.6675
12.8145,-22.7104,-1.7318
12.9686,-22.7055,-1.8623
12.4325,-22.7716,-1.4483
12.5141,-22.7725,-1.5084
12.5956,-22.7733,-1.5687
12.6761,-22.7732,-1.6305
12.7562,-22.7727,-1.6932
12.8336,-22.7712,-1.7568
12.9106,-22.7688,-1.8221
12.9882,-22.7666,-1.8876
12.5382,-22.8183,-1.5341
12.6193,-22.8188,-1.5955
12.7002,-22.8189,-1.6576
12.8572,-22.8176,-1.7827
12.9346,-22.8155,-1.8482
13.0104,-22.8131,-1.9134
12.5591,-22.9154,-1.5667
12.6395,-22.9164,-1.627
12.7194,-22.9169,-1.6884
12.7992,-22.9172,-1.7502
12.8777,-22.9161,-1.8148
13.0312,-22.9127,-1.9445
12.7868,-23.0169,-1.7577
12.8662,-23.0165,-1.8217
12.9439,-23.0158,-1.8854
13.0216,-23.0147,-1.9501
12.4501,-23.066,-1.5168
12.6135,-23.0702,-1.6363
12.6948,-23.0719,-1.6969
12.7756,-23.073,-1.7585
12.8554,-23.0732,-1.822
12.9331,-23.0725,-1.8859
13.0108,-23.0716,-1.9505
12.4393,-23.119,-1.52
12.6038,-23.1241,-1.6387
12.6847,-23.1255,-1.7
12.7656,-23.1268,-1.7615
12.8462,-23.1277,-1.824
12.9247,-23.1278,-1.8868
12.4362,-23.2164,-1.5363
12.6011,-23.2218,-1.6554
12.7639,-23.2254,-1.7779
12.843,-23.2264,-1.8395
13.0005,-23.2268,-1.9661
12.5234,-23.2701,-1.6083
12.9255,-23.2782,-1.9137
12.5266,-23.3269,-1.6223
12.6091,-23.3296,-1.6823
12.6911,-23.3318,-1.7429
12.7709,-23.3335,-1.8034
12.8503,-23.3346,-1.865
12.9295,-23.3352,-1.9277
13.0085,-23.3353,-1.9917
12.4546,-23.4326,-1.5915
12.7769,-23.4426,-1.8294
12.4648,-23.4899,-1.6094
12.5461,-23.4931,-1.6679
12.6266,-23.4956,-1.7274
12.7074,-23.4984,-1.7867
12.7873,-23.5002,-1.8477
12.867,-23.5016,-1.9096
12.947,-23.503,-1.9718
13.0238,-23.5026,-2.0361
12.4703,-23.5488,-1.6244
12.5509,-23.5516,-1.6837
12.6321,-23.5547,-1.7424
12.7123,-23.557,-1.8027
12.7923,-23.5588,-1.8638
12.9521,-23.5618,-1.988
13.0294,-23.5618,-2.0517
12.4733,-23.6091,-1.6387
12.5545,-23.6124,-1.6972
12.7154,-23.6175,-1.8169
12.7958,-23.6199,-1.8773
12.8756,-23.6214,-1.9392
12.9551,-23.6224,-2.0025
13.0327,-23.6228,-2.0658
12.4791,-23.6667,-1.6547
12.5605,-23.6701,-1.7132
12.6406,-23.6725,-1.7733
12.7213,-23.6753,-1.833
12.8013,-23.6774,-1.894
12.8814,-23.6793,-1.9555
12.9606,-23.68,-2.0194
13.0382,-23.6804,-2.0828
12.4886,-23.7265,-1.674
12.57,-23.7302,-1.7322
12.6507,-23.7333,-1.7914
12.7306,-23.7355,-1.8522
12.8107,-23.7378,-1.9129
12.8905,-23.7395,-1.975
12.9696,-23.7403,-2.039
12.4972,-23.7846,-1.6924
12.5787,-23.7886,-1.7504
12.6588,-23.7914,-1.8105
12.7392,-23.7944,-1.8702
12.8188,-23.7965,-1.9316
12.8984,-23.7983,-1.9939
12.9776,-23.7993,-2.0577
12.6697,-23.8545,-1.8322
12.75,-23.8577,-1.8918
12.8296,-23.86,-1.9531
12.909,-23.8618,-2.0154
12.9879,-23.863,-2.0793
12.5128,-23.9077,-1.7308
12.5953,-23.9117,-1.7906
12.6769,-23.915,-1.8518
12.7573,-23.9185,-1.9113
12.8367,-23.9209,-1.9727
12.9155,-23.9225,-2.0357
12.5284,-23.9619,-1.7544
12.6111,-23.9664,-1.8139
12.6926,-23.9698,-1.8752
12.7726,-23.9731,-1.9353
12.8516,-23.9754,-1.9974
12.93,-23.9768,-2.0612
13.0092,-23.9787,-2.1246
12.6275,-24.028,-1.8398
12.7087,-24.0313,-1.9014
12.7884,-24.0347,-1.9619
12.8673,-24.037,-2.0242
12.9457,-24.0386,-2.088
13.0243,-24.0401,-2.1525
12.5606,-24.0856,-1.8053
12.6427,-24.0898,-1.8657
12.7237,-24.0931,-1.9277
12.8033,-24.0963,-1.9884
12.8812,-24.0979,-2.0523
12.9597,-24.0995,-2.1162
13.0387,-24.1012,-2.1805
12.5776,-24.1446,-1.8321
12.6598,-24.149,-1.8925
12.7392,-24.1522,-1.9532
12.8179,-24.1547,-2.0154
12.8968,-24.1571,-2.078
12.9749,-24.1584,-2.1428
12.6041,-24.198,-1.8643
12.7634,-24.2052,-1.9853
12.9201,-24.2092,-2.1123
12.6439,-24.2355,-1.9033
12.7239,-24.2395,-1.9637
12.8027,-24.2422,-2.0262
13.0365,-24.2477,-2.2185
12.9313,-24.282,-2.139
12.8898,-24.3228,-2.1168
12.7511,-24.4076,-2.0267
12.9089,-24.414,-2.1551
12.741,-24.4708,-2.0362
12.8994,-24.4786,-2.1635
12.9764,-24.4814,-2.2275
12.731,-24.5348,-2.0445
12.8891,-24.543,-2.1718
12.7293,-24.5957,-2.059
12.9638,-24.6078,-2.251
12.7218,-24.6537,-2.0701
12.8801,-24.6638,-2.1974
12.9564,-24.6671,-2.2625
12.9408,-24.7229,-2.2641
12.6954,-24.7623,-2.08
12.8542,-24.7744,-2.2071
12.9312,-24.7793,-2.2712
12.7774,-24.8255,-2.1612
12.9335,-24.8369,-2.2901
12.6903,-24.8854,-2.1105
12.7702,-24.8931,-2.1733
12.9249,-24.9058,-2.3003
12.671,-24.9632,-2.1184
12.7509,-24.9716,-2.181
12.9071,-24.9856,-2.3088
12.9835,-24.9911,-2.3745
12.7391,-25.0499,-2.1958
12.8951,-25.065,-2.3232
12.9716,-25.0713,-2.3884
12.7448,-25.1149,-2.2208
12.9771,-25.1376,-2.414
12.8309,-25.2033,-2.3133
12.834,-25.2924,-2.3443
12.8364,-25.372,-2.3741
12.9129,-25.3808,-2.4381
12.6621,-25.4837,-2.2795
12.7773,-25.5642,-2.3928
12.6037,-25.6828,-2.3085
12.5654,-25.7476,-2.3039
12.4443,-25.786,-2.2342
12.603,-25.818,-2.3584
12.3926,-25.8494,-2.2225
12.5516,-25.8833,-2.3458
12.3343,-26.0961,-2.2812
12.2848,-26.1995,-2.2899
10.9742,-27.3526,-2.0546
11.2462,-27.0574,-2.0438
11.6536,-26.5048,-2.0114
12.0452,-26.442,-2.2449
12.1824,-26.0845,-2.1782
11.8037,-25.9587,-1.8667
12.2103,-26.0005,-2.1631
11.8395,-25.8765,-1.8581
12.4318,-25.684,-2.1879
12.5129,-25.6906,-2.2467
11.9687,-25.571,-1.8306
12.2962,-25.5977,-2.0644
12.6238,-25.6234,-2.3003
12.3261,-25.5209,-2.057
12.6535,-25.5446,-2.2929
12.1334,-25.3005,-1.8509
12.2971,-25.3112,-1.9667
12.7037,-25.2448,-2.2293
12.941,-25.249,-2.4166
12.0261,-25.1283,-1.7169
12.1896,-25.1348,-1.8356
12.2712,-25.1384,-1.8941
12.3538,-25.1429,-1.9514
12.7632,-25.1598,-2.2471
12.2611,-25.046,-1.8585
12.427,-25.054,-1.9732
12.5912,-25.0603,-2.0901
12.1019,-24.9501,-1.7178
12.2657,-24.9552,-1.8343
12.4321,-24.9621,-1.9489
12.597,-24.9679,-2.0649
12.1151,-24.86,-1.6998
12.2797,-24.8646,-1.8157
12.4462,-24.8703,-1.9309
12.1208,-24.7677,-1.6762
12.4524,-24.7757,-1.9082
12.5357,-24.7774,-1.9672
12.1179,-24.6718,-1.6478
12.2006,-24.6731,-1.7058
12.3668,-24.6759,-1.8221
12.5322,-24.6786,-1.938
12.0247,-24.5835,-1.5571
12.1902,-24.5846,-1.6736
12.523,-24.5882,-1.905
12.9245,-24.5804,-2.2114
12.0089,-24.5001,-1.5227
12.1744,-24.4997,-1.6398
12.4256,-24.5009,-1.8138
12.5074,-24.5005,-1.8721
12.5897,-24.5003,-1.9304
12.8317,-24.4946,-2.1135
11.9995,-24.4218,-1.4951
12.0822,-24.421,-1.5538
12.1652,-24.4203,-1.6123
12.2492,-24.4204,-1.6698
12.5798,-24.4185,-1.9009
11.997,-24.3599,-1.4774
12.2469,-24.3566,-1.6517
12.413,-24.3547,-1.7667
12.5775,-24.352,-1.8827
12.4151,-24.2986,-1.7538
12.5797,-24.2947,-1.8693
12.6618,-24.2919,-1.9288
12.0918,-24.2483,-1.5167
12.4265,-24.2394,-1.748
12.033,-24.1888,-1.4603
12.1997,-24.1834,-1.5756
12.2832,-24.1807,-1.6333
12.3671,-24.1782,-1.6909
12.4509,-24.1754,-1.7491
12.5331,-24.1725,-1.8065
12.0639,-24.1361,-1.4685
12.147,-24.1328,-1.5262
12.2302,-24.1296,-1.584
12.314,-24.1267,-1.6413
12.3974,-24.1233,-1.6995
12.4808,-24.1196,-1.7583
12.0974,-24.0899,-1.4805
12.1806,-24.0864,-1.538
12.2637,-24.0827,-1.5957
12.3471,-24.0792,-1.6534
12.5144,-24.0719,-1.7693
12.1309,-24.012,-1.4855
12.2136,-24.0076,-1.5427
12.2965,-24.0034,-1.5998
12.3796,-23.9992,-1.6569
12.4625,-23.9947,-1.7148
12.1855,-23.9515,-1.5106
12.2701,-23.9467,-1.5676
12.3524,-23.9415,-1.6244
12.4349,-23.9363,-1.6812
12.0653,-23.9315,-1.421
12.2312,-23.919,-1.5349
12.3149,-23.9133,-1.5909
12.3974,-23.9065,-1.649
12.2986,-23.1883,-1.4377
12.3826,-23.1778,-1.4934
12.5488,-23.1555,-1.6079
12.2525,-23.0685,-1.3795
12.3359,-23.0567,-1.4372
12.5004,-23.034,-1.5492
12.9028,-22.9701,-1.846
12.9799,-22.9559,-1.9083
12.3476,-22.9254,-1.4206
12.4305,-22.9135,-1.4769
12.2774,-22.7909,-1.3451
12.3612,-22.7784,-1.4017
12.2766,-22.6519,-1.3191
12.3583,-22.6384,-1.3761
12.5225,-22.6114,-1.49
12.266,-22.524,-1.2923
12.2429,-22.4095,-1.259
12.884,-22.2805,-1.7374
12.295,-22.2993,-1.2794
12.3774,-22.2832,-1.3376
12.7752,-22.1987,-1.6371
12.1814,-22.2195,-1.1927
12.2652,-22.2035,-1.2486
12.6453,-22.0162,-1.5164
12.725,-21.9975,-1.5774
13.0343,-21.9202,-1.8279
12.1479,-22.0215,-1.1517
12.2306,-22.0045,-1.2074
12.3124,-21.9869,-1.2644
12.3941,-21.9691,-1.3219
12.4753,-21.9508,-1.3807
12.5543,-21.9324,-1.4398
12.1537,-21.9025,-1.1481
12.2363,-21.8851,-1.2033
12.3173,-21.8669,-1.2607
12.3981,-21.8484,-1.3189
12.4792,-21.8297,-1.3774
12.7988,-21.2997,-1.5982
12.8759,-21.2783,-1.6588
12.9532,-21.2563,-1.721
13.029,-21.2343,-1.7835
12.2194,-21.3219,-1.1734
12.3805,-21.2817,-1.2856
12.461,-21.2613,-1.3425
12.541,-21.2403,-1.4012
12.6214,-21.2191,-1.4603
12.7001,-21.198,-1.5192
12.7788,-21.1763,-1.5798
12.8557,-21.1545,-1.6408
12.9331,-21.1322,-1.7028
13.0093,-21.11,-1.7648
12.1155,-21.2026,-1.1032
12.1979,-21.1831,-1.1571
12.3599,-21.1425,-1.2691
12.4401,-21.1215,-1.3271
12.5205,-21.1002,-1.3858
12.5997,-21.0793,-1.4435
12.6787,-21.0578,-1.5027
12.7578,-21.0359,-1.5632
12.9131,-20.9915,-1.6857
12.9892,-20.9687,-1.7486
12.0896,-21.065,-1.0841
12.1714,-21.0448,-1.139
12.415,-20.9824,-1.3088
